model,split_seed,partition,MUNICIP_ID
presence,2026,train,3125705
presence,2026,train,2209955
presence,2026,train,2902302
presence,2026,train,2904100
presence,2026,train,3136702
presence,2026,train,3126000
presence,2026,train,2920700
presence,2026,train,4121802
presence,2026,train,3514924
presence,2026,train,2920403
presence,2026,train,5107925
presence,2026,train,5002902
presence,2026,train,3166501
presence,2026,train,4107306
presence,2026,train,4317004
presence,2026,train,2925808
presence,2026,train,3144409
presence,2026,train,3118007
presence,2026,train,2102358
presence,2026,train,2919306
presence,2026,train,1702158
presence,2026,train,1703826
presence,2026,train,2308609
presence,2026,train,2510600
presence,2026,train,2302305
presence,2026,train,4314076
presence,2026,train,4317301
presence,2026,train,2515971
presence,2026,train,3510807
presence,2026,train,2933505
presence,2026,train,4315206
presence,2026,train,3151305
presence,2026,train,3124807
presence,2026,train,3172202
presence,2026,train,2511004
presence,2026,train,2931301
presence,2026,train,4110805
presence,2026,train,2932804
presence,2026,train,4118501
presence,2026,train,3121704
presence,2026,train,3200136
presence,2026,train,5216007
presence,2026,train,3202603
presence,2026,train,5107792
presence,2026,train,2915908
presence,2026,train,3144102
presence,2026,train,3204500
presence,2026,train,2106300
presence,2026,train,4301503
presence,2026,train,3527009
presence,2026,train,4200200
presence,2026,train,3534203
presence,2026,train,4215455
presence,2026,train,3152907
presence,2026,train,3536000
presence,2026,train,2405207
presence,2026,train,4313300
presence,2026,train,3130309
presence,2026,train,3521903
presence,2026,train,2210631
presence,2026,train,4306924
presence,2026,train,2202802
presence,2026,train,3501806
presence,2026,train,3140902
presence,2026,train,4126009
presence,2026,train,3305133
presence,2026,train,1303205
presence,2026,train,2706208
presence,2026,train,4103479
presence,2026,train,3517703
presence,2026,train,2515401
presence,2026,train,4208450
presence,2026,train,3111903
presence,2026,train,2612406
presence,2026,train,3520509
presence,2026,train,1200708
presence,2026,train,4106001
presence,2026,train,3512407
presence,2026,train,1301407
presence,2026,train,2505600
presence,2026,train,2515708
presence,2026,train,3546256
presence,2026,train,4125456
presence,2026,train,2505501
presence,2026,train,3158102
presence,2026,train,2916500
presence,2026,train,5007406
presence,2026,train,2804409
presence,2026,train,3513900
presence,2026,train,2609303
presence,2026,train,1303569
presence,2026,train,2110500
presence,2026,train,5204805
presence,2026,train,3511201
presence,2026,train,5206701
presence,2026,train,3168101
presence,2026,train,5221858
presence,2026,train,3552502
presence,2026,train,4317905
presence,2026,train,2613800
presence,2026,train,3204054
presence,2026,train,5216908
presence,2026,train,3130655
presence,2026,train,2311355
presence,2026,train,2508109
presence,2026,train,2807402
presence,2026,train,5211602
presence,2026,train,3120201
presence,2026,train,3114501
presence,2026,train,2922409
presence,2026,train,5105150
presence,2026,train,3139409
presence,2026,train,5104542
presence,2026,train,2516508
presence,2026,train,5220157
presence,2026,train,3553708
presence,2026,train,4307906
presence,2026,train,5005103
presence,2026,train,4309258
presence,2026,train,3145109
presence,2026,train,2918308
presence,2026,train,2202505
presence,2026,train,2205458
presence,2026,train,3205101
presence,2026,train,3518800
presence,2026,train,2307809
presence,2026,train,4118600
presence,2026,train,2104081
presence,2026,train,4103354
presence,2026,train,4300901
presence,2026,train,2611705
presence,2026,train,4207106
presence,2026,train,2312809
presence,2026,train,4303509
presence,2026,train,4306551
presence,2026,train,3140506
presence,2026,train,5106190
presence,2026,train,2925600
presence,2026,train,3537503
presence,2026,train,2311231
presence,2026,train,2413201
presence,2026,train,1707553
presence,2026,train,2106409
presence,2026,train,4103370
presence,2026,train,2916104
presence,2026,train,3547502
presence,2026,train,2612703
presence,2026,train,3100906
presence,2026,train,2205581
presence,2026,train,3523404
presence,2026,train,2505238
presence,2026,train,5218789
presence,2026,train,3200102
presence,2026,train,3132800
presence,2026,train,3528205
presence,2026,train,3137304
presence,2026,train,3156205
presence,2026,train,2605806
presence,2026,train,5208004
presence,2026,train,3138625
presence,2026,train,5107305
presence,2026,train,3125606
presence,2026,train,4304663
presence,2026,train,3165503
presence,2026,train,3110202
presence,2026,train,2210706
presence,2026,train,4107603
presence,2026,train,2311801
presence,2026,train,2929206
presence,2026,train,3508801
presence,2026,train,2904001
presence,2026,train,4212700
presence,2026,train,3527256
presence,2026,train,2204105
presence,2026,train,2920452
presence,2026,train,1506906
presence,2026,train,1600303
presence,2026,train,2706448
presence,2026,train,1507102
presence,2026,train,2405900
presence,2026,train,2801405
presence,2026,train,2905503
presence,2026,train,2310951
presence,2026,train,4216057
presence,2026,train,2916302
presence,2026,train,3168903
presence,2026,train,3519055
presence,2026,train,3154150
presence,2026,train,3161007
presence,2026,train,3513702
presence,2026,train,4320602
presence,2026,train,2709004
presence,2026,train,3533403
presence,2026,train,1713700
presence,2026,train,3200508
presence,2026,train,3552908
presence,2026,train,3159407
presence,2026,train,5206503
presence,2026,train,5209291
presence,2026,train,2612455
presence,2026,train,1400027
presence,2026,train,3551900
presence,2026,train,5004502
presence,2026,train,2603207
presence,2026,train,4305801
presence,2026,train,2918456
presence,2026,train,3546801
presence,2026,train,3510104
presence,2026,train,1300409
presence,2026,train,3535804
presence,2026,train,1506583
presence,2026,train,2804706
presence,2026,train,3139904
presence,2026,train,3534609
presence,2026,train,3502309
presence,2026,train,4213351
presence,2026,train,3300225
presence,2026,train,1504109
presence,2026,train,5108303
presence,2026,train,4318614
presence,2026,train,3554706
presence,2026,train,3136306
presence,2026,train,2305803
presence,2026,train,3139003
presence,2026,train,2901106
presence,2026,train,5003306
presence,2026,train,4310553
presence,2026,train,4117305
presence,2026,train,3533205
presence,2026,train,2406601
presence,2026,train,2205540
presence,2026,train,3143401
presence,2026,train,3108602
presence,2026,train,4307005
presence,2026,train,5219308
presence,2026,train,3121308
presence,2026,train,2803906
presence,2026,train,1507003
presence,2026,train,3528908
presence,2026,train,1301605
presence,2026,train,4123501
presence,2026,train,2508208
presence,2026,train,2605608
presence,2026,train,4320404
presence,2026,train,2102309
presence,2026,train,3138500
presence,2026,train,2209559
presence,2026,train,4302220
presence,2026,train,3122454
presence,2026,train,3528601
presence,2026,train,3159803
presence,2026,train,3541406
presence,2026,train,3304128
presence,2026,train,2919603
presence,2026,train,3152501
presence,2026,train,3145356
presence,2026,train,4209102
presence,2026,train,5004700
presence,2026,train,2404903
presence,2026,train,2414100
presence,2026,train,3118809
presence,2026,train,4124608
presence,2026,train,3508702
presence,2026,train,4208906
presence,2026,train,4318440
presence,2026,train,4102604
presence,2026,train,4210506
presence,2026,train,3117306
presence,2026,train,4128633
presence,2026,train,2604403
presence,2026,train,2907707
presence,2026,train,2106375
presence,2026,train,2701100
presence,2026,train,3123528
presence,2026,train,1300060
presence,2026,train,3501509
presence,2026,train,5206305
presence,2026,train,2928901
presence,2026,train,4318309
presence,2026,train,3152402
presence,2026,train,3112703
presence,2026,train,2313906
presence,2026,train,2206670
presence,2026,train,4314548
presence,2026,train,3169000
presence,2026,train,2806206
presence,2026,train,3534708
presence,2026,train,3542701
presence,2026,train,3124708
presence,2026,train,2200707
presence,2026,train,4116406
presence,2026,train,1715002
presence,2026,train,2207801
presence,2026,train,2202901
presence,2026,train,3300902
presence,2026,train,2501534
presence,2026,train,2206357
presence,2026,train,3305554
presence,2026,train,4319109
presence,2026,train,1504752
presence,2026,train,2401909
presence,2026,train,2909901
presence,2026,train,3133402
presence,2026,train,2309607
presence,2026,train,3142304
presence,2026,train,2513406
presence,2026,train,2209450
presence,2026,train,2700607
presence,2026,train,3554102
presence,2026,train,4311205
presence,2026,train,2511905
presence,2026,train,3513850
presence,2026,train,4106407
presence,2026,train,1506161
presence,2026,train,3115904
presence,2026,train,4311429
presence,2026,train,1507458
presence,2026,train,3544004
presence,2026,train,4305306
presence,2026,train,3515202
presence,2026,train,2103802
presence,2026,train,2922508
presence,2026,train,3204252
presence,2026,train,1100072
presence,2026,train,4310207
presence,2026,train,2923357
presence,2026,train,4111506
presence,2026,train,1600212
presence,2026,train,2303402
presence,2026,train,2922607
presence,2026,train,5213756
presence,2026,train,2310605
presence,2026,train,2303808
presence,2026,train,2203859
presence,2026,train,2300754
presence,2026,train,3555901
presence,2026,train,4218855
presence,2026,train,2109452
presence,2026,train,1400506
presence,2026,train,3162658
presence,2026,train,2106631
presence,2026,train,4320651
presence,2026,train,3536257
presence,2026,train,4119400
presence,2026,train,4209151
presence,2026,train,2201739
presence,2026,train,2607802
presence,2026,train,2303709
presence,2026,train,2204808
presence,2026,train,3552007
presence,2026,train,5204102
presence,2026,train,4306700
presence,2026,train,2922102
presence,2026,train,2513208
presence,2026,train,3162203
presence,2026,train,5107859
presence,2026,train,1600550
presence,2026,train,3517406
presence,2026,train,2513802
presence,2026,train,3534757
presence,2026,train,3159902
presence,2026,train,2111078
presence,2026,train,2609808
presence,2026,train,4103453
presence,2026,train,5100250
presence,2026,train,3140852
presence,2026,train,3204351
presence,2026,train,3304904
presence,2026,train,2907004
presence,2026,train,3205309
presence,2026,train,2607109
presence,2026,train,4127502
presence,2026,train,3102506
presence,2026,train,5219605
presence,2026,train,3165701
presence,2026,train,5221502
presence,2026,train,5204706
presence,2026,train,2105153
presence,2026,train,3501301
presence,2026,train,2207959
presence,2026,train,5005707
presence,2026,train,3520400
presence,2026,train,2205151
presence,2026,train,3505609
presence,2026,train,2412609
presence,2026,train,4126256
presence,2026,train,2402907
presence,2026,train,4120150
presence,2026,train,5104203
presence,2026,train,3159001
presence,2026,train,2502904
presence,2026,train,5207808
presence,2026,train,2313401
presence,2026,train,2103109
presence,2026,train,2101772
presence,2026,train,2205904
presence,2026,train,1702703
presence,2026,train,2410108
presence,2026,train,2201919
presence,2026,train,1508126
presence,2026,train,1715150
presence,2026,train,5200100
presence,2026,train,2503902
presence,2026,train,2106904
presence,2026,train,4101507
presence,2026,train,4312385
presence,2026,train,4301073
presence,2026,train,2307106
presence,2026,train,2201929
presence,2026,train,2608008
presence,2026,train,2919801
presence,2026,train,4321667
presence,2026,train,2103901
presence,2026,train,2101400
presence,2026,train,3200409
presence,2026,train,3532157
presence,2026,train,2921450
presence,2026,train,4318424
presence,2026,train,3128907
presence,2026,train,3544251
presence,2026,train,2310852
presence,2026,train,3151404
presence,2026,train,2925956
presence,2026,train,1303700
presence,2026,train,3127370
presence,2026,train,4107850
presence,2026,train,3545159
presence,2026,train,4201208
presence,2026,train,1200609
presence,2026,train,2207108
presence,2026,train,5107800
presence,2026,train,2925758
presence,2026,train,2109403
presence,2026,train,2516904
presence,2026,train,3553906
presence,2026,train,4211652
presence,2026,train,2707909
presence,2026,train,3522901
presence,2026,train,4319356
presence,2026,train,3300258
presence,2026,train,4315321
presence,2026,train,3534104
presence,2026,train,4307450
presence,2026,train,4125407
presence,2026,train,3156700
presence,2026,train,3119203
presence,2026,train,2909604
presence,2026,train,3203056
presence,2026,train,2609006
presence,2026,train,2409803
presence,2026,train,2304707
presence,2026,train,4205506
presence,2026,train,4200804
presence,2026,train,3305000
presence,2026,train,3203700
presence,2026,train,2707008
presence,2026,train,3512605
presence,2026,train,4109500
presence,2026,train,4105003
presence,2026,train,4314027
presence,2026,train,4120408
presence,2026,train,2414803
presence,2026,train,5200829
